Date,Open,High,Low,Close,Adj.Close,Volume,Company
08/18/2023,131.619995,134.070007,131.149994,133.220001,133.220001,48469400,Amazon
08/21/2023,133.740005,135.190002,132.710007,134.679993,134.679993,41442500,Amazon
08/22/2023,135.080002,135.649994,133.729996,134.25,134.25,32935100,Amazon
08/23/2023,134.5,135.949997,133.220001,135.520004,135.520004,42801000,Amazon
08/24/2023,136.399994,136.779999,131.830002,131.839996,131.839996,43646300,Amazon
08/25/2023,132.470001,133.869995,130.580002,133.259995,133.259995,44147500,Amazon
08/28/2023,133.779999,133.949997,131.850006,133.139999,133.139999,34108400,Amazon
08/29/2023,133.380005,135.139999,133.25,134.910004,134.910004,38646100,Amazon
08/30/2023,134.929993,135.679993,133.919998,135.070007,135.070007,36137000,Amazon
08/31/2023,135.059998,138.789993,135,138.009995,138.009995,58781300,Amazon
09/01/2023,139.460007,139.960007,136.880005,138.119995,138.119995,40948300,Amazon
09/05/2023,137.729996,137.800003,135.820007,137.270004,137.270004,40636700,Amazon
09/06/2023,136.320007,137.449997,134.610001,135.360001,135.360001,41785500,Amazon
09/07/2023,133.899994,138.029999,133.160004,137.850006,137.850006,48498900,Amazon
09/08/2023,136.860001,138.850006,136.75,138.229996,138.229996,38348200,Amazon
09/11/2023,138.75,143.619995,138.639999,143.100006,143.100006,56764500,Amazon
09/12/2023,142.320007,143,140.610001,141.229996,141.229996,42668500,Amazon
09/13/2023,140.949997,144.979996,140.869995,144.850006,144.850006,60465200,Amazon
09/14/2023,145.080002,145.860001,142.949997,144.720001,144.720001,64033600,Amazon
09/15/2023,142.690002,143.570007,140.089996,140.389999,140.389999,102861700,Amazon
09/18/2023,140.479996,141.75,139.220001,139.979996,139.979996,42823500,Amazon
09/19/2023,138.699997,138.839996,135.559998,137.630005,137.630005,61482500,Amazon
09/20/2023,138.550003,139.369995,135.199997,135.289993,135.289993,46263700,Amazon
09/21/2023,131.940002,132.240005,129.309998,129.330002,129.330002,70234800,Amazon
09/22/2023,131.110001,132.029999,128.520004,129.119995,129.119995,59904300,Amazon
09/25/2023,129.360001,131.779999,128.770004,131.270004,131.270004,46017800,Amazon
09/26/2023,130.119995,130.389999,125.279999,125.980003,125.980003,73048200,Amazon
09/27/2023,125.760002,127.480003,124.129997,125.980003,125.980003,66553400,Amazon
09/28/2023,124.040001,126.580002,123.040001,125.980003,125.980003,54555000,Amazon
09/29/2023,128.199997,129.149994,126.32,127.120003,127.120003,62377600,Amazon
10/02/2023,127.279999,130.470001,126.540001,129.460007,129.460007,48029700,Amazon
10/03/2023,128.059998,128.520004,124.25,124.720001,124.720001,51565000,Amazon
10/04/2023,126.059998,127.360001,125.68,127,127,44203900,Amazon
10/05/2023,126.709999,126.730003,124.330002,125.959999,125.959999,39660600,Amazon
10/06/2023,124.160004,128.449997,124.129997,127.959999,127.959999,46795900,Amazon
10/09/2023,126.220001,128.789993,124.760002,128.259995,128.259995,38773700,Amazon
10/10/2023,128.820007,130.740005,128.050003,129.479996,129.479996,42178600,Amazon
10/11/2023,129.740005,132.050003,129.610001,131.830002,131.830002,40741800,Amazon
10/12/2023,132.169998,134.479996,131.229996,132.330002,132.330002,55528600,Amazon
10/13/2023,132.979996,133.309998,128.949997,129.789993,129.789993,45786600,Amazon
10/16/2023,130.690002,133.070007,130.429993,132.550003,132.550003,42832900,Amazon
10/17/2023,130.389999,132.580002,128.710007,131.470001,131.470001,49344600,Amazon
10/18/2023,129.899994,130.669998,127.510002,128.130005,128.130005,42699500,Amazon
10/19/2023,130.570007,132.240005,127.470001,128.399994,128.399994,60961400,Amazon
10/20/2023,128.050003,128.169998,124.970001,125.169998,125.169998,56343300,Amazon
10/23/2023,124.629997,127.879997,123.980003,126.559998,126.559998,48260000,Amazon
10/24/2023,127.739998,128.800003,126.339996,128.559998,128.559998,46477400,Amazon
10/25/2023,126.040001,126.339996,120.790001,121.389999,121.389999,74577500,Amazon
10/26/2023,120.629997,121.639999,118.349998,119.57,119.57,100419500,Amazon
10/27/2023,126.199997,130.020004,125.519997,127.739998,127.739998,125309300,Amazon
10/30/2023,129.720001,133,128.559998,132.710007,132.710007,72485500,Amazon
10/31/2023,132.75,133.570007,131.710007,133.089996,133.089996,51589400,Amazon
11/01/2023,133.960007,137.350006,133.710007,137,137,61529400,Amazon
11/02/2023,138.729996,138.809998,136.470001,138.070007,138.070007,52236700,Amazon
11/03/2023,138.990005,139.490005,137.449997,138.600006,138.600006,44007200,Amazon
11/06/2023,138.759995,140.729996,138.360001,139.740005,139.740005,44970400,Amazon
11/07/2023,140.550003,143.369995,140.5,142.710007,142.710007,53553500,Amazon
11/08/2023,142.970001,143.119995,141.220001,142.080002,142.080002,44521700,Amazon
11/09/2023,142.020004,142.649994,139.839996,140.600006,140.600006,36235400,Amazon
11/10/2023,140.460007,143.649994,139.910004,143.559998,143.559998,49287800,Amazon
11/13/2023,142.080002,143.229996,140.669998,142.589996,142.589996,35680600,Amazon
11/14/2023,145,147.259995,144.679993,145.800003,145.800003,56674600,Amazon
11/15/2023,147.059998,147.289993,142.589996,143.199997,143.199997,63875700,Amazon
11/16/2023,140.910004,143.320007,139.520004,142.830002,142.830002,49653500,Amazon
11/17/2023,142.660004,145.229996,142.539993,145.179993,145.179993,49636700,Amazon
11/20/2023,145.130005,146.630005,144.729996,146.130005,146.130005,41951200,Amazon
11/21/2023,143.910004,144.050003,141.5,143.899994,143.899994,71226000,Amazon
11/22/2023,144.570007,147.740005,144.570007,146.710007,146.710007,45669100,Amazon
11/24/2023,146.699997,147.199997,145.320007,146.740005,146.740005,22378400,Amazon
11/27/2023,147.529999,149.259995,146.880005,147.729996,147.729996,53762400,Amazon
11/28/2023,146.979996,147.600006,145.529999,147.029999,147.029999,42711700,Amazon
11/29/2023,147.850006,148.539993,145.970001,146.320007,146.320007,40610900,Amazon
11/30/2023,144.759995,146.929993,144.330002,146.089996,146.089996,65814000,Amazon
12/01/2023,146,147.25,145.550003,147.029999,147.029999,39924600,Amazon
12/04/2023,145.25,145.350006,142.809998,144.839996,144.839996,48294200,Amazon
12/05/2023,143.550003,148.570007,143.130005,146.880005,146.880005,46822400,Amazon
12/06/2023,147.580002,147.850006,144.279999,144.520004,144.520004,39679000,Amazon
12/07/2023,146.149994,147.919998,145.339996,146.880005,146.880005,52352800,Amazon
12/08/2023,145.479996,147.839996,145.399994,147.419998,147.419998,41858000,Amazon
12/11/2023,145.660004,146.190002,143.639999,145.889999,145.889999,50907300,Amazon
12/12/2023,145.520004,147.5,145.300003,147.479996,147.479996,44944300,Amazon
12/13/2023,148.119995,149.460007,146.820007,148.839996,148.839996,52766200,Amazon
12/14/2023,149.929993,150.539993,145.520004,147.419998,147.419998,58400800,Amazon
12/15/2023,148.380005,150.570007,147.880005,149.970001,149.970001,110039100,Amazon
12/18/2023,150.559998,154.850006,150.050003,154.070007,154.070007,62512800,Amazon
12/19/2023,154.399994,155.119995,152.690002,153.789993,153.789993,43171300,Amazon
12/20/2023,152.899994,155.630005,151.559998,152.119995,152.119995,50322100,Amazon
12/21/2023,153.300003,153.970001,152.100006,153.839996,153.839996,36305700,Amazon
12/22/2023,153.770004,154.350006,152.710007,153.419998,153.419998,29480100,Amazon
12/26/2023,153.559998,153.979996,153.029999,153.410004,153.410004,25067200,Amazon
12/27/2023,153.559998,154.779999,153.119995,153.339996,153.339996,31434700,Amazon
12/28/2023,153.720001,154.080002,152.949997,153.380005,153.380005,27057000,Amazon
12/29/2023,153.100006,153.889999,151.029999,151.940002,151.940002,39789000,Amazon
01/02/2024,151.539993,152.380005,148.389999,149.929993,149.929993,47339400,Amazon
01/03/2024,149.199997,151.050003,148.330002,148.470001,148.470001,49425500,Amazon
01/04/2024,145.589996,147.380005,144.050003,144.570007,144.570007,56039800,Amazon
01/05/2024,144.690002,146.589996,144.529999,145.240005,145.240005,45124800,Amazon
01/08/2024,146.740005,149.399994,146.149994,149.100006,149.100006,46757100,Amazon
01/09/2024,148.330002,151.710007,148.210007,151.369995,151.369995,43812600,Amazon
01/10/2024,152.059998,154.419998,151.880005,153.729996,153.729996,44421800,Amazon
01/11/2024,155.039993,157.169998,153.119995,155.179993,155.179993,49072700,Amazon
01/12/2024,155.389999,156.199997,154.009995,154.619995,154.619995,40460300,Amazon
01/16/2024,153.529999,154.990005,152.149994,153.160004,153.160004,41384600,Amazon
01/17/2024,151.490005,152.149994,149.910004,151.710007,151.710007,34953400,Amazon
01/18/2024,152.770004,153.779999,151.820007,153.5,153.5,37850200,Amazon
01/19/2024,153.830002,155.759995,152.740005,155.339996,155.339996,51033700,Amazon
01/22/2024,156.889999,157.050003,153.899994,154.779999,154.779999,43687500,Amazon
01/23/2024,154.850006,156.210007,153.929993,156.020004,156.020004,37986000,Amazon
01/24/2024,157.800003,158.509995,156.479996,156.869995,156.869995,48547300,Amazon
01/25/2024,156.949997,158.509995,154.550003,157.75,157.75,43638600,Amazon
01/26/2024,158.419998,160.720001,157.910004,159.119995,159.119995,51047400,Amazon
01/29/2024,159.339996,161.289993,158.899994,161.259995,161.259995,45270400,Amazon
01/30/2024,160.699997,161.729996,158.490005,159,159,45207400,Amazon
01/31/2024,157,159.009995,154.809998,155.199997,155.199997,50284400,Amazon
02/01/2024,155.869995,159.759995,155.619995,159.279999,159.279999,76542400,Amazon
02/02/2024,169.190002,172.5,167.330002,171.809998,171.809998,117154900,Amazon
02/05/2024,170.199997,170.550003,167.699997,170.309998,170.309998,55081300,Amazon
02/06/2024,169.389999,170.710007,167.649994,169.149994,169.149994,42505500,Amazon
02/07/2024,169.479996,170.880005,168.940002,170.529999,170.529999,47174100,Amazon
02/08/2024,169.649994,171.429993,168.880005,169.839996,169.839996,42316500,Amazon
02/09/2024,170.899994,175,170.580002,174.449997,174.449997,56986000,Amazon
02/12/2024,174.800003,175.389999,171.539993,172.339996,172.339996,51050400,Amazon
02/13/2024,167.729996,170.949997,165.75,168.639999,168.639999,56345100,Amazon
02/14/2024,169.210007,171.210007,168.279999,170.979996,170.979996,42815500,Amazon
02/15/2024,170.580002,171.169998,167.589996,169.800003,169.800003,49855200,Amazon
02/16/2024,168.740005,170.419998,167.169998,169.509995,169.509995,48074600,Amazon
02/20/2024,167.830002,168.710007,165.740005,167.080002,167.080002,41980300,Amazon
02/21/2024,168.940002,170.229996,167.139999,168.589996,168.589996,44575600,Amazon
02/22/2024,173.100006,174.800003,171.770004,174.580002,174.580002,55392400,Amazon
02/23/2024,174.279999,175.75,173.699997,174.990005,174.990005,59715200,Amazon
02/26/2024,175.699997,176.369995,174.259995,174.729996,174.729996,44368600,Amazon
02/27/2024,174.080002,174.619995,172.860001,173.539993,173.539993,31141700,Amazon
02/28/2024,172.440002,174.050003,172.270004,173.160004,173.160004,28180500,Amazon
02/29/2024,173.009995,177.220001,172.850006,176.759995,176.759995,53805400,Amazon
03/01/2024,176.75,178.729996,176.070007,178.220001,178.220001,31956200,Amazon
03/04/2024,177.529999,180.139999,177.490005,177.580002,177.580002,37381500,Amazon
03/05/2024,176.929993,176.929993,173.300003,174.119995,174.119995,37228300,Amazon
03/06/2024,175.539993,176.460007,173.259995,173.509995,173.509995,32090900,Amazon
03/07/2024,174.830002,177.990005,173.720001,176.820007,176.820007,34063300,Amazon
03/08/2024,176.440002,178.789993,174.330002,175.350006,175.350006,37853500,Amazon
03/11/2024,174.309998,174.470001,171.470001,171.960007,171.960007,28400900,Amazon
03/12/2019,58.912998,60,58.912998,59.66,59.66,40262000,Google
03/13/2019,60.032249,60.046501,59.597,59.666,59.666,28718000,Google
03/14/2019,59.725498,59.894001,59.223999,59.2775,59.2775,23456000,Google
03/15/2019,59.668999,59.828499,59.130501,59.223,59.223,49236000,Google
03/18/2019,59.165001,59.5,58.871052,59.213001,59.213001,25852000,Google
03/19/2019,59.440498,60,59.293499,59.942501,59.942501,30414000,Google
03/20/2019,59.8675,61.356998,59.808498,61.198502,61.198502,44548000,Google
03/21/2019,60.799999,61.5895,60.657501,61.577,61.577,24080000,Google
03/22/2019,61.316002,61.5,60.141251,60.275002,60.275002,34284000,Google
03/25/2019,59.8465,60.319901,59.352001,59.650002,59.650002,29936000,Google
03/26/2019,59.926498,60.141499,58.835999,59.230999,59.230999,38024000,Google
03/27/2019,59.275002,59.377949,57.968498,58.651001,58.651001,28004000,Google
03/28/2019,58.577,58.578251,57.97155,58.4245,58.4245,19234000,Google
03/29/2019,58.744999,58.949501,58.144001,58.665501,58.665501,25398000,Google
04/01/2019,59.205002,59.833,59.099998,59.7215,59.7215,25050000,Google
04/02/2019,59.765999,60.067501,59.2855,60.024502,60.024502,16558000,Google
04/03/2019,60.374001,60.814999,60.025002,60.296001,60.296001,20286000,Google
04/04/2019,60.297001,60.783501,60.206501,60.75,60.75,19000000,Google
04/05/2019,60.7495,60.811001,60.251499,60.357498,60.357498,18144000,Google
04/08/2019,60.394501,60.434502,59.993,60.192001,60.192001,17204000,Google
04/09/2019,59.799999,60.114498,59.653999,59.862499,59.862499,17528000,Google
04/10/2019,60.034,60.189251,59.821751,60.108002,60.108002,14492000,Google
04/11/2019,60.198002,60.397999,60.0065,60.230999,60.230999,14204000,Google
04/12/2019,60.5,60.9175,60.405499,60.893501,60.893501,18668000,Google
04/15/2019,60.900002,61.209999,60.455502,61.055,61.055,23748000,Google
04/16/2019,61.25,61.541,61.006001,61.356499,61.356499,17126000,Google
04/17/2019,61.650002,62.028,61.390999,61.817001,61.817001,24438000,Google
04/18/2019,61.959,62.099998,61.730499,61.818501,61.818501,26636000,Google
04/22/2019,61.7995,62.454498,61.415501,62.442001,62.442001,16146000,Google
04/23/2019,62.5345,63.450001,62.319,63.227501,63.227501,26398000,Google
04/24/2019,63.206001,63.400501,62.75,62.799999,62.799999,20376000,Google
04/25/2019,63.238499,63.370399,62.601501,63.172501,63.172501,22146000,Google
04/26/2019,63.450001,63.6535,63.015999,63.609001,63.609001,24828000,Google
04/29/2019,63.700001,64.463501,63.314751,64.378998,64.378998,49988000,Google
04/30/2019,59.25,59.640499,58.75,59.424,59.424,124140000,Google
05/01/2019,59.4025,59.4025,58.359001,58.403999,58.403999,52784000,Google
05/02/2019,58.388,58.709499,57.750099,58.130501,58.130501,38896000,Google
05/03/2019,58.682499,59.34,58.450001,59.27,59.27,39614000,Google
05/06/2019,58.313,59.5425,58.313,59.469501,59.469501,31278000,Google
05/07/2019,59.023499,59.521999,58.051998,58.705002,58.705002,31028000,Google
05/08/2019,58.600498,59.021198,58.286999,58.313499,58.313499,26186000,Google
05/09/2019,57.9515,58.483002,57.5425,58.118999,58.118999,23714000,Google
05/10/2019,58.179501,58.630001,57.125,58.213501,58.213501,26290000,Google
05/13/2019,57.098,57.396999,56.105499,56.601501,56.601501,37212000,Google
05/14/2019,56.8605,57.021,55.977501,56.021999,56.021999,36732000,Google
05/15/2019,55.893501,58.566502,55.833302,58.210499,58.210499,45786000,Google
05/16/2019,58.225498,59.408001,58.141998,58.949001,58.949001,30628000,Google
05/17/2019,58.4235,59.0075,58.0005,58.115002,58.115002,24172000,Google
05/20/2019,57.224998,57.339851,56.572151,56.942501,56.942501,27066000,Google
05/21/2019,57.4245,57.635399,56.896999,57.481499,57.481499,23196000,Google
05/22/2019,57.337502,57.925999,57.294498,57.570999,57.570999,18290000,Google
05/23/2019,57.025002,57.298649,56.461201,57.038502,57.038502,23978000,Google
05/24/2019,57.368,57.488251,56.583,56.6735,56.6735,22240000,Google
05/28/2019,56.700001,57.57935,56.655998,56.7075,56.7075,27300000,Google
05/29/2019,56.375999,56.455002,55.410999,55.823002,55.823002,30764000,Google
05/30/2019,55.777,56.156502,55.605999,55.897499,55.897499,19038000,Google
05/31/2019,55.064499,55.48,55.008999,55.181499,55.181499,30156000,Google
06/03/2019,53.275002,53.275002,51.25,51.811501,51.811501,102612000,Google
06/04/2019,52.145,52.802502,51.684502,52.6525,52.6525,56670000,Google
06/05/2019,52.577,52.677502,51.524502,52.111,52.111,43368000,Google
06/06/2019,52.2495,52.3745,51.685001,52.216999,52.216999,34064000,Google
06/07/2019,52.531502,53.546001,52.419998,53.301998,53.301998,36048000,Google
06/10/2019,53.648998,54.632999,53.6161,54.019001,54.019001,29284000,Google
06/11/2019,54.699001,55.099499,53.88015,53.936001,53.936001,28734000,Google
06/12/2019,53.900002,54.046501,53.376999,53.851501,53.851501,21220000,Google
06/13/2019,54.181999,54.7085,54.0075,54.438499,54.438499,21154000,Google
06/14/2019,54.320999,54.634499,54.008598,54.267502,54.267502,22230000,Google
06/17/2019,54.313999,54.959,54.313999,54.625,54.625,18832000,Google
06/18/2019,55.484501,55.8195,54.949501,55.18,55.18,27734000,Google
06/19/2019,55.279999,55.349998,54.674,55.116501,55.116501,26776000,Google
06/20/2019,55.9995,56.006001,55.237,55.570999,55.570999,25240000,Google
06/21/2019,55.462002,56.205502,55.403999,56.094002,56.094002,38952000,Google
06/24/2019,55.980499,56.099998,55.550499,55.776001,55.776001,27912000,Google
06/25/2019,55.632999,55.717499,54.189999,54.317501,54.317501,30938000,Google
06/26/2019,54.325001,54.648499,53.612,53.990002,53.990002,36218000,Google
06/27/2019,54.200001,54.355,53.7645,53.800499,53.800499,20086000,Google
06/28/2019,53.8195,54.049999,53.668499,54.045502,54.045502,33864000,Google
07/01/2019,54.900002,55.379002,54.68515,54.897499,54.897499,28726000,Google
07/02/2019,55.112,55.588501,54.908501,55.5625,55.5625,19832000,Google
07/03/2019,55.870499,56.338001,55.693001,56.078999,56.078999,15340000,Google
07/05/2019,55.889999,56.644001,55.806999,56.579498,56.579498,25286000,Google
07/08/2019,56.258499,56.299,55.560501,55.817501,55.817501,24728000,Google
07/09/2019,55.59,56.401249,55.358501,56.241501,56.241501,26608000,Google
07/10/2019,56.561001,57.102501,56.5485,57.023998,57.023998,24190000,Google
07/11/2019,57.162498,57.6535,56.979,57.210499,57.210499,23910000,Google
07/12/2019,57.199501,57.367001,56.938999,57.244999,57.244999,17280000,Google
07/15/2019,57.342999,57.541,56.970001,57.516998,57.516998,18076000,Google
07/16/2019,57.299999,57.929001,57.25,57.679001,57.679001,24776000,Google
07/17/2019,57.5485,57.917999,57.288502,57.317501,57.317501,23400000,Google
07/18/2019,57.087002,57.380249,56.636501,57.316502,57.316502,25814000,Google
07/19/2019,57.4095,57.556999,56.480999,56.505001,56.505001,32944000,Google
07/22/2019,56.672501,56.962502,56.212002,56.9035,56.9035,26030000,Google
07/23/2019,57.200001,57.345001,56.59,57.310501,57.310501,21874000,Google
07/24/2019,56.595001,57.200001,56.349499,56.890499,56.890499,31796000,Google
07/25/2019,56.890999,57.084999,56.046001,56.605999,56.605999,44196000,Google
07/26/2019,61.202,63.2775,61.200001,62.5205,62.5205,96116000,Google
07/29/2019,62.052502,62.3685,61.411499,61.970501,61.970501,44474000,Google
07/30/2019,61.2705,61.7435,61.165001,61.257,61.257,29066000,Google
07/31/2019,61.150002,61.700001,60.388199,60.834,60.834,34510000,Google
08/01/2019,60.7015,61.705502,60.285999,60.4505,60.4505,33970000,Google
08/02/2019,60.036999,60.345001,59.446999,59.699501,59.699501,32902000,Google
08/05/2019,58.501999,58.762001,57.007,57.616001,57.616001,51950000,Google
08/06/2019,58.165501,58.998001,58,58.497501,58.497501,34188000,Google
08/07/2019,57.799999,58.922249,57.481201,58.699501,58.699501,28886000,Google
08/08/2019,59.141499,60.2505,58.651001,60.240002,60.240002,29360000,Google
08/09/2019,59.899502,60.194,59.180149,59.400501,59.400501,21314000,Google
08/12/2019,58.960499,59.248001,58.383598,58.7355,58.7355,20060000,Google
08/13/2019,58.573002,60.238998,58.573002,59.863499,59.863499,25888000,Google
08/14/2019,58.815498,59.115002,58.027,58.2145,58.2145,31574000,Google
08/15/2019,58.174999,58.792,58.105499,58.362999,58.362999,24374000,Google
08/16/2019,58.977501,59.136002,58.5905,58.880001,58.880001,26266000,Google
08/19/2019,59.504501,60.349499,59.504501,59.922501,59.922501,24632000,Google
08/20/2019,59.762501,59.803001,59.105499,59.134499,59.134499,18310000,Google
08/21/2019,59.657501,59.950001,59.371498,59.5625,59.5625,14814000,Google
08/22/2019,59.703499,59.9006,58.929001,59.476501,59.476501,18950000,Google
08/23/2019,59.099499,59.703999,57.387501,57.564499,57.564499,33740000,Google
08/26/2019,57.862999,58.473499,57.647999,58.4445,58.4445,24522000,Google
08/27/2019,59.026501,59.119999,58.072498,58.391998,58.391998,21544000,Google
08/28/2019,58.085499,58.820999,57.865002,58.550999,58.550999,16040000,Google
08/29/2019,59.056,59.803001,59.056,59.642502,59.642502,21768000,Google
08/30/2019,59.924999,59.924999,59.190151,59.404999,59.404999,22596000,Google
09/03/2019,58.851501,59.344501,58.16,58.419498,58.419498,29598000,Google
09/04/2019,58.835499,59.174,58.549999,59.070499,59.070499,21378000,Google
09/05/2019,59.5765,60.652,59.5765,60.569,60.569,28162000,Google
09/06/2019,60.406502,60.60075,60.126099,60.246498,60.246498,21442000,Google
09/09/2019,60.200001,61,59.631001,60.220501,60.220501,29438000,Google
09/10/2019,59.7575,60.5,59.729,60.299999,60.299999,25202000,Google
09/11/2019,60.170502,61.130001,60.110001,61.008499,61.008499,26140000,Google
09/12/2019,61.215,62.092999,61.151001,61.712502,61.712502,34518000,Google
09/13/2019,61.567501,62.043999,61.350498,61.978001,61.978001,26028000,Google
09/16/2019,61.476002,61.978001,61.280499,61.564999,61.564999,21066000,Google
09/17/2019,61.52,61.75,61.184502,61.4575,61.4575,19102000,Google
09/18/2019,61.3755,61.780499,60.8265,61.620499,61.620499,22702000,Google
09/19/2019,61.603001,62.222,61.601002,61.935501,61.935501,19920000,Google
09/20/2019,61.655998,62.166,61.153999,61.496498,61.496498,45400000,Google
09/23/2019,61.299999,61.954498,61.2085,61.7015,61.7015,21248000,Google
09/24/2019,62,62.337002,60.534,60.938,60.938,31664000,Google
09/25/2019,60.791,62.415001,60.504501,62.326,62.326,29060000,Google
09/26/2019,62.098,62.25,61.6134,62.0695,62.0695,30760000,Google
09/27/2019,62.150501,62.201,60.7225,61.254501,61.254501,27078000,Google
09/30/2019,61.0485,61.299999,60.615002,60.950001,60.950001,28082000,Google
10/01/2019,60.950001,61.561501,60.179001,60.255001,60.255001,25470000,Google
10/02/2019,59.848999,59.848999,58.564499,58.831501,58.831501,32302000,Google
10/03/2019,59,59.452999,58.121498,59.391499,59.391499,32424000,Google
10/04/2019,59.594501,60.571999,59.4585,60.450001,60.450001,23248000,Google
10/07/2019,60.220001,60.910198,60.1875,60.383999,60.383999,16858000,Google
10/08/2019,59.879501,60.304001,59.4505,59.456501,59.456501,20786000,Google
10/09/2019,59.967499,60.4175,59.8815,60.115501,60.115501,17354000,Google
10/10/2019,59.929001,60.75,59.867001,60.433498,60.433498,16932000,Google
10/11/2019,61.1105,61.419498,60.687,60.772499,60.772499,25454000,Google
10/14/2019,60.617001,61.316502,60.588001,60.856998,60.856998,17350000,Google
10/15/2019,61.02,62.366501,61.02,62.150501,62.150501,27634000,Google
10/16/2019,62.058498,62.737,61.922501,62.181999,62.181999,21892000,Google
10/17/2019,62.546501,63.166248,62.497002,62.6535,62.6535,19048000,Google
10/18/2019,62.673,62.9445,62.054001,62.274502,62.274502,27056000,Google
10/21/2019,62.612999,62.731449,62.029999,62.307499,62.307499,20544000,Google
10/22/2019,62.392502,62.529999,62.069,62.139999,62.139999,20476000,Google
10/23/2019,62.118,62.994499,62.118,62.956501,62.956501,18230000,Google
10/24/2019,63.044998,63.200001,62.685749,63.0495,63.0495,20562000,Google
10/25/2019,62.551498,63.48,62.5005,63.2565,63.2565,24262000,Google
10/28/2019,63.772499,64.9655,63.626999,64.5,64.5,52264000,Google
10/29/2019,63.811501,64.079498,62.8606,63.131001,63.131001,37728000,Google
10/30/2019,62.648499,63.467999,62.599998,63.064499,63.064499,28178000,Google
10/31/2019,63.063999,63.383499,62.542149,63.005501,63.005501,29114000,Google
11/01/2019,63.25,63.730999,63.025002,63.687,63.687,33402000,Google
11/04/2019,63.822498,64.706497,63.817749,64.568497,64.568497,30020000,Google
11/05/2019,64.644501,64.946503,64.561447,64.601501,64.601501,25654000,Google
11/06/2019,64.473,64.686501,64.125,64.589996,64.589996,23060000,Google
11/07/2019,64.713997,66.186996,64.71225,65.443001,65.443001,40600000,Google
11/08/2019,65.264,65.900002,65.218246,65.568497,65.568497,25028000,Google
11/11/2019,65.158997,65.321251,64.870499,64.959503,64.959503,20238000,Google
11/12/2019,65,65.5,64.788498,64.940002,64.940002,21718000,Google
11/13/2019,64.703499,65.214996,64.675499,64.900002,64.900002,16534000,Google
11/14/2019,64.875,65.849998,64.782501,65.572998,65.572998,23870000,Google
11/15/2019,65.946999,66.744003,65.713997,66.7435,66.7435,35652000,Google
11/18/2019,66.611,66.776451,65.875,66.035004,66.035004,29748000,Google
11/19/2019,66.385002,66.385002,65.639999,65.773003,65.773003,25384000,Google
11/20/2019,65.586998,65.75,64.557503,65.152496,65.152496,26172000,Google
11/21/2019,65.073997,65.629501,64.650002,65.067497,65.067497,19910000,Google
11/22/2019,65.280998,65.436501,64.570503,64.766998,64.766998,27714000,Google
11/25/2019,64.959,65.565498,64.906502,65.334503,65.334503,20724000,Google
11/26/2019,65.492996,65.739998,65.254501,65.677498,65.677498,21394000,Google
11/27/2019,65.75,65.917999,65.481499,65.649498,65.649498,19912000,Google
11/29/2019,65.356003,65.510246,65.198502,65.248001,65.248001,11740000,Google
12/02/2019,65.050003,65.291496,64.050003,64.496002,64.496002,30218000,Google
12/03/2019,63.9785,64.92305,63.950001,64.764,64.764,22876000,Google
12/04/2019,65.350502,66.290001,65.2435,66.027,66.027,30750000,Google
12/05/2019,66.400002,66.467903,65.821999,66.406502,66.406502,24254000,Google
12/06/2019,66.671997,67.199997,66.671997,67.030998,67.030998,26296000,Google
12/09/2019,66.902,67.972504,66.891998,67.178001,67.178001,27086000,Google
12/10/2019,67.074997,67.498749,66.802002,67.233002,67.233002,21882000,Google
12/11/2019,67.542,67.559998,67.133499,67.250999,67.250999,17008000,Google
12/12/2019,67.296997,67.78875,67.025002,67.513496,67.513496,25620000,Google
12/13/2019,67.397499,67.654648,67.193497,67.391502,67.391502,30992000,Google
12/16/2019,67.824997,68.234001,67.633499,68.058502,68.058502,27946000,Google
12/17/2019,68.144501,68.25,67.566147,67.755997,67.755997,37080000,Google
12/18/2019,67.830002,68.023499,67.550003,67.630997,67.630997,30452000,Google
12/19/2019,67.591003,67.904999,67.449249,67.802002,67.802002,29398000,Google
12/20/2019,68.167503,68.181999,67.449997,67.4795,67.4795,66300000,Google
12/23/2019,67.793503,67.989998,67.3255,67.442001,67.442001,17662000,Google
12/24/2019,67.425003,67.513,67.139,67.178001,67.178001,6950000,Google
12/26/2019,67.308502,68.066353,67.223503,68.019997,68.019997,13350000,Google
12/27/2019,68.149498,68.226501,67.4655,67.594498,67.594498,20768000,Google
12/30/2019,67.5,67.650002,66.700996,66.806999,66.806999,21018000,Google
12/31/2019,66.505501,66.900002,66.454247,66.850998,66.850998,19236000,Google
01/02/2020,67.077499,68.406998,67.077499,68.3685,68.3685,28132000,Google
01/03/2020,67.392998,68.625,67.277199,68.032997,68.032997,23728000,Google
01/06/2020,67.5,69.824997,67.5,69.710503,69.710503,34646000,Google
01/07/2020,69.897003,70.149498,69.518997,69.667,69.667,30054000,Google
01/08/2020,69.603996,70.579002,69.542,70.216003,70.216003,30560000,Google
01/09/2020,71.028503,71.366501,70.513496,70.991501,70.991501,30018000,Google
01/10/2020,71.377998,71.746452,70.917503,71.486504,71.486504,36414000,Google
01/13/2020,71.806503,72.026001,71.301003,71.961502,71.961502,33046000,Google
01/14/2020,71.9505,72.089996,71.418503,71.543999,71.543999,31178000,Google
01/15/2020,71.510498,72.069748,71.510498,71.959999,71.959999,25654000,Google
